Time,X,Y,Z
2621,7.6884,3.1381,5.9624
2624,0.6276,0.0000,12.6310
2628,-1.5691,-3.1381,4.2365
2632,7.3746,-1.6475,12.3172
2636,-0.7845,5.8840,11.5326
2640,-5.3348,-1.2553,10.8265
2644,5.9624,-7.1392,3.8442
2649,-5.1779,3.2166,9.4928
2653,7.6100,-1.4122,14.2000
2657,-2.0398,1.5691,11.5326
2661,-10.1989,3.4519,8.3160
2664,8.7083,-7.5315,2.7459
2668,-3.6088,11.9249,10.5912
2672,4.6287,-7.7669,10.8265
2676,2.4320,0.4707,5.9624
2680,-6.9039,3.0597,12.7094
2684,-0.7845,1.7260,18.0442
2689,-4.7856,-1.8044,1.8044
2693,6.5116,-2.5105,9.4928
2697,5.9624,0.9414,12.0033
2701,-0.4707,-3.1381,4.3149
2704,-3.0597,0.8630,10.9834
2708,4.7856,5.7271,15.7691
2712,-7.8453,0.0000,10.1989
2716,1.3337,-3.5304,3.6873
2720,0.5492,-2.3536,9.6497
2724,-4.5503,4.9426,10.7481
2728,0.1569,-6.2763,9.9636
2733,0.9414,1.8829,20.0448
2737,-20.0840,-9.2575,-3.2950
2740,-20.0840,0.9414,20.0448
2744,20.0448,9.1790,3.4519
2748,20.0448,-5.0995,8.0807
2752,20.0448,2.5105,18.7503
2756,-7.6100,-0.3923,-1.0199
2760,-10.0420,0.9414,5.9624
2764,-6.5901,-5.0995,13.6509
2768,3.8442,-1.4122,18.1227
2772,6.3547,1.8829,9.7282
2777,-3.0597,-1.3337,4.9426
2781,-2.8243,-1.8044,7.5315
2784,-20.0840,-12.1602,-2.0398
2788,-20.0840,0.9414,20.0448
2792,-17.3382,14.6707,20.0448
2796,20.0056,-8.6299,-0.7845
2800,20.0448,-1.3337,-1.3337
2804,20.0448,-2.0398,9.1006
2808,-14.9061,2.9812,3.4519
2812,-17.7304,-8.0022,14.9846
2817,-13.8078,8.7868,20.0448
2821,15.6122,-7.5315,9.9636
2825,3.1381,-2.9028,-1.8044
2829,5.0210,7.9238,5.9624
2833,1.9613,-5.0995,18.2796
2837,-6.9823,-5.3348,12.1602
2840,-2.2751,6.3547,12.2387
2844,5.8840,-10.9834,1.8829
2848,-0.9414,6.1978,1.7260
2852,10.6696,0.9414,13.6509
2856,2.5890,-2.2751,20.0448
2861,-9.3359,-6.1194,2.7459
2865,-2.3536,3.3735,8.2376
2869,-4.0796,4.2365,12.0033
2873,1.2553,-12.1602,9.9636
2877,4.9426,2.9812,9.1006
2881,5.7271,3.2950,13.1017
2884,-1.2553,-2.2751,10.1989
2888,-1.6475,-2.6674,5.7271
2892,-3.7658,2.6674,9.8066
2896,2.5890,0.8630,14.3569
2900,11.4542,-5.8840,2.5105
2905,-3.0597,4.3149,11.1404
2909,2.4320,0.7061,11.3757
